country,variable,n,lag,spearman_r,spearman_p,kendall_tau,kendall_p,var_diff_std,health_diff_std,var_diff_nonzero_share,health_diff_nonzero_share,spearman_p_adj,kendall_p_adj,spearman_sig,kendall_sig
Japan,max_heat_intensity,56,1,0.17379851896029022,0.20018319566713583,0.14456391875746713,0.2119864308735082,0.9263910111558145,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.30653051836530176,0.3246042222750595,False,False
Japan,max_temp,56,1,0.17379851896029022,0.20018319566713583,0.14456391875746713,0.2119864308735082,0.9263910111558145,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.30653051836530176,0.3246042222750595,False,False
Japan,gdp,56,1,-0.1804582277222802,0.18321396445595753,-0.18040621266427717,0.11933436767074945,3073.3417386196675,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.30653051836530176,0.2149707129223883,False,False
Japan,health_exp,56,1,-0.18393718006063314,0.17477318175737713,-0.18040621266427717,0.11933436767074945,0.28134016389341243,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.30653051836530176,0.2149707129223883,False,False
Japan,max_runoff,56,1,0.1702201679836986,0.2097481993137893,0.13022700119474312,0.2608683117449665,0.03765058880698758,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.31144429595077805,0.3873499174394957,False,False
Japan,max_year_precip,56,1,0.16544903334824312,0.22299539085292633,0.12544802867383512,0.27877248919352104,0.03997826437059989,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.3213757103468644,0.40176035207301564,False,False
Japan,anomaly_heat_days,56,1,0.1401730163420537,0.3028230791146852,0.11372261300001467,0.3283223209441376,9.55161983950584,1.8933746651001313,0.30357142857142855,0.32142857142857145,0.4239523107605593,0.459211059721635,False,False
Japan,pressure_variability,56,1,-0.1335420704736345,0.3264932665848462,-0.1039426523297491,0.36950021119743426,38.734073280213174,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.4443936128515962,0.4893381175317373,False,False
Japan,drought_episodes,56,1,0.11928429438192452,0.3812251446696581,0.11124409872437281,0.33737955408120124,4.664176824965522,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.5048657321300878,0.459211059721635,False,False
Japan,mean_annual_net_thermal,56,1,-0.08185477858953331,0.5486813333769104,-0.08721624850657109,0.45145042849532113,104650.02864396547,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.7075101404070687,0.5821334472702825,False,False
Japan,pm25_mean,56,1,0.0673623473945539,0.6218111842883828,0.06133339770890135,0.5991457866539092,0.43745129599034943,1.8933746651001313,0.30357142857142855,0.32142857142857145,0.7745165093333035,0.7339535886510387,False,False
Japan,annual_heat_intensity_sum,56,1,0.06535460464191639,0.632258374965962,0.04659498207885305,0.6874726635088168,16.234711574136075,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.7745165093333035,0.8020514407602862,False,False
Japan,runoff_days,56,1,-0.0603775455604724,0.6584622673909402,-0.0491286320317091,0.6740913885744746,3.5382419143065738,1.8933746651001313,0.30357142857142855,0.32142857142857145,0.7869427098086845,0.8020514407602862,False,False
Japan,max_monthly_wind_speed,56,1,-0.052631578947368425,0.7000576574180445,-0.06810035842293907,0.5565603261209671,0.1682187372434853,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.8167339336543853,0.6992681020494201,False,False
Japan,max_rolling_heat_stress,56,1,0.04776104567367427,0.7266769338969479,0.03464755077658303,0.7648357860798052,2.707546502537518,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.8280737153709407,0.8673024873608335,False,False
Japan,mean_temp,56,1,0.04060434372049102,0.7663715581536126,0.02986857825567503,0.7965022843109696,0.26311574432507034,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.8534592352165231,0.8673024873608335,False,False
Japan,no2_uncertainty,56,1,-0.03332621536657371,0.8073598497652982,-0.023957154030199344,0.8439163716733238,0.026967994498530067,1.8933746651001313,0.14285714285714285,0.32142857142857145,0.8791251697444358,0.8989543959128883,False,False
Japan,mean_sensible_heat,56,1,0.027483723472988424,0.8406449871270372,0.0035842293906810036,0.9753132664701489,48031.086620068454,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.8888887650827546,0.9917699214108437,False,False
Japan,min_monthly_soil_moisture,56,1,-0.025396352069976643,0.8526075909977442,-0.03225806451612903,0.7806235510063454,0.0076547576730085784,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.8888887650827546,0.8673024873608335,False,False
Japan,pm25_uncertainty,56,1,-0.008581242713676945,0.9499505257043048,-0.010043675094919496,0.9315944346620215,1.11497853919129,1.8933746651001313,0.2857142857142857,0.32142857142857145,0.9697411616564778,0.9712367510306182,False,False
Japan,mean_annual_wind_speed,56,1,-0.0031310571045176684,0.9817282340362938,-0.0011947431302270013,0.9917699214108437,0.05459499869401564,1.8933746651001313,0.32142857142857145,0.32142857142857145,0.9817282340362938,0.9917699214108437,False,False
Japan,heat_episodes,55,2,0.5900115786033182,2.1316301699891012e-06,0.4972534609833876,2.139881496491259e-06,4.600395239937148,2.686087187805779,0.5454545454545454,0.6545454545454545,0.00010444987832946596,5.3156098015456066e-05,True,True
Japan,rural,55,2,-0.5690236258728874,5.8159301924363074e-06,-0.4843806257242041,1.930178317856013e-05,0.10895895498789383,2.686087187805779,0.18181818181818182,0.6545454545454545,0.00014249028971468955,0.0003152624585831488,True,True
Japan,min_temp,55,2,0.5316617724568933,2.955119016881351e-05,0.48148148148148145,2.169636653692084e-06,1.7855754705419955,2.686087187805779,0.6545454545454545,0.6545454545454545,0.000482669439423954,5.3156098015456066e-05,True,True
Japan,annual_cold_intensity_sum,55,2,-0.4886680219862962,0.00015351418132860734,-0.38580246913580246,0.00014726943319471412,19.182157727323997,2.686087187805779,0.6545454545454545,0.6545454545454545,0.0015044389770203519,0.0018040505566352483,True,True
Japan,mean_soil_moisture,55,2,-0.4940893005044801,0.0001262114045857767,-0.3672839506172839,0.0003021623920606587,0.0034860258878705434,2.686087187805779,0.6545454545454545,0.6545454545454545,0.0015044389770203519,0.0026103719374221054,True,True
Japan,winter_mean_snow_density,55,2,0.40599352458399224,0.002102157942207706,0.28703703703703703,0.00474360541433662,4.873676013442929,2.686087187805779,0.6545454545454545,0.6545454545454545,0.013693385585162851,0.020876163417715306,True,True
Japan,mean_caution_area,55,2,0.3986145621564642,0.002575587975200993,0.3611111111111111,0.00038128600390336856,0.016383596206723056,2.686087187805779,0.6545454545454545,0.6545454545454545,0.013693385585162851,0.0026103719374221054,True,True
Japan,mean_extreme_area,55,2,0.3986145621564642,0.002575587975200993,0.3611111111111111,0.00038128600390336856,0.016383596206723056,2.686087187805779,0.6545454545454545,0.6545454545454545,0.013693385585162851,0.0026103719374221054,True,True
Japan,caution_area,55,2,0.39560274075747315,0.002794568486767929,0.3549382716049383,0.0004794560701387541,5.992931099348903,2.686087187805779,0.6545454545454545,0.6545454545454545,0.013693385585162851,0.0026103719374221054,True,True
Japan,extreme_area,55,2,0.39560274075747315,0.002794568486767929,0.3549382716049383,0.0004794560701387541,5.992931099348903,2.686087187805779,0.6545454545454545,0.6545454545454545,0.013693385585162851,0.0026103719374221054,True,True
Japan,evap_deficit,55,2,0.36699043746705823,0.005850538028848395,0.3117283950617284,0.0021631403284996277,0.0028533849833830035,2.686087187805779,0.6545454545454545,0.6545454545454545,0.02502095379423218,0.010599387609648176,True,True
Japan,no2_mean,55,2,0.36511239884182634,0.0061275805210364515,0.2866409695042555,0.00511252981658334,3.6737012409939944,2.686087187805779,0.6181818181818182,0.6545454545454545,0.02502095379423218,0.020876163417715306,True,True
Japan,extreme_heat_episodes,55,2,0.32607628768942903,0.015119188860841183,0.2684492308013187,0.009930034810469912,12.534477704042212,2.686087187805779,0.5454545454545454,0.6545454545454545,0.05698771186009369,0.032438113714201716,False,True
Japan,mean_dry_area,55,2,0.3157894736842105,0.018843507892342296,0.27469135802469136,0.006882266040133853,0.017731580036979923,2.686087187805779,0.6545454545454545,0.6545454545454545,0.0655665445766332,0.024087931140468484,False,True
Japan,annual_dry_area,55,2,0.3127776522852195,0.020071391196928533,0.27469135802469136,0.006882266040133853,6.326211664304041,2.686087187805779,0.6545454545454545,0.6545454545454545,0.0655665445766332,0.024087931140468484,False,True
Japan,city,55,2,0.29464916001192315,0.02898303102527049,0.2343647593403658,0.03206924783360456,0.3717100350654406,2.686087187805779,0.36363636363636365,0.6545454545454545,0.08876053251489088,0.08270490230771703,False,False
Japan,mean_annual_rsn,55,2,0.2782922972667721,0.03965725129767136,0.22530864197530864,0.02664718941659663,3.6757106739429846,2.686087187805779,0.6545454545454545,0.6545454545454545,0.10227396387294192,0.07253957118962416,False,False
Japan,annual_potential_evap,55,2,-0.27912054815149456,0.03904812428406263,-0.23456790123456792,0.021013457402172638,0.0031188525862994843,2.686087187805779,0.6545454545454545,0.6545454545454545,0.10227396387294192,0.06056820074743878,False,False
Japan,anomaly_cold_days,55,2,-0.283945130776193,0.03565148634264601,-0.24670169921397322,0.016264966429271718,8.722161101246312,2.686087187805779,0.6181818181818182,0.6545454545454545,0.10227396387294192,0.04981145968964464,False,True
Japan,max_heat_intensity,55,2,0.2678262179052783,0.04805185080406034,0.19753086419753085,0.0519724127490155,1.3212975782728056,2.686087187805779,0.6545454545454545,0.6545454545454545,0.10859796501818567,0.1157567374864436,False,False
Japan,max_temp,55,2,0.2678262179052783,0.04805185080406034,0.19753086419753085,0.0519724127490155,1.3212975782728058,2.686087187805779,0.6545454545454545,0.6545454545454545,0.10859796501818567,0.1157567374864436,False,False
Japan,anomaly_heat_days,55,2,0.267015706540012,0.048758270008164996,0.20205838833906534,0.04841933868576379,13.62526372030323,2.686087187805779,0.6181818181818182,0.6545454545454545,0.10859796501818567,0.1157567374864436,False,False
Japan,max_runoff,55,2,0.24614110383254276,0.07006580569403707,0.16049382716049382,0.11434023714271696,0.05371803887081632,2.686087187805779,0.6545454545454545,0.6545454545454545,0.14927062952207898,0.2154873699997358,False,False
Japan,ozone_mean,55,2,0.23708428955311753,0.08136473654154713,0.1772789497330952,0.08377691105720388,1.264943005862639,2.686087187805779,0.6181818181818182,0.6545454545454545,0.16611967043899206,0.17104452674179124,False,False
Japan,max_year_precip,55,2,0.23439500037647767,0.08498276784132573,0.14814814814814814,0.14497244247022206,0.057039391064011104,2.686087187805779,0.6545454545454545,0.6545454545454545,0.16656622496899842,0.26309813633484747,False,False
Japan,ozone_uncertainty,55,2,-0.18993947224917887,0.16484635762893024,-0.19442034424259877,0.07056779545315908,0.15724907862138043,2.686087187805779,0.43636363636363634,0.6545454545454545,0.3106719816852916,0.15034008596542586,False,False
